"id_serial";"novelty_date";"available_date"
"6228";"2018-05-22";"2020-08-31"
"6227";"2018-05-22";"2019-05-26"
"6183";"2018-03-26";"2019-04-27"
"1276";"2018-04-13";"2019-05-06"
"6221";"2018-05-16";"2019-03-17"
"6248";"2018-06-12";"2019-03-17"
"6222";"2018-05-18";"2019-01-20"
"6242";"2018-05-30";"2018-12-27"
"6007";"2017-11-29";"2018-12-23"
"6009";"2017-11-29";"2018-12-23"
"6031";"2018-03-20";"2018-12-22"
"5987";"2017-11-21";"2018-12-22"
"5991";"2018-01-18";"2018-12-22"
"5994";"2017-11-23";"2018-12-22"
"6083";"2018-02-15";"2018-12-22"
"6084";"2018-01-17";"2018-12-22"
"6087";"2018-04-18";"2018-12-20"
"5982";"2017-12-13";"2018-12-20"
"5894";"2017-11-13";"2018-12-20"
"6225";"2018-05-21";"2018-12-20"
"6226";"2018-05-21";"2018-12-20"
"6002";"2018-03-29";"2018-12-20"
"6003";"2018-01-11";"2018-12-20"
"6163";"2018-03-13";"2018-12-20"
"5957";"2018-02-15";"2018-12-22"
"6165";"2018-03-14";"2018-12-20"
"6215";"2018-05-02";"2018-12-20"
"5958";"2017-11-10";"2018-12-20"
"6166";"2018-03-14";"2018-12-20"
"5959";"2017-11-10";"2018-12-20"
"5921";"2017-10-18";"2018-12-20"
"5961";"2017-11-10";"2018-12-20"
"6201";"2018-04-17";"2018-12-20"
"5963";"2017-11-13";"2018-12-20"
"5965";"2017-11-13";"2018-12-20"
"6209";"2018-04-25";"2018-12-19"
"6210";"2018-04-25";"2018-12-19"
"6211";"2018-04-25";"2018-12-19"
"6214";"2018-04-28";"2018-12-16"
"6224";"2018-05-21";"2018-12-15"
"6234";"2018-05-28";"2018-12-13"
"6213";"2018-04-28";"2018-12-09"
"6219";"2018-05-15";"2018-12-09"
"6160";"2018-03-12";"2018-12-02"
"5974";"2018-04-04";"2018-12-03"
"6102";"2018-04-25";"2018-11-19"
"6077";"2018-01-15";"2018-11-18"
"6105";"2018-04-25";"2018-11-18"
"6256";"2018-06-19";"2018-11-10"
"6255";"2018-06-19";"2018-11-03"
"5917";"2017-10-12";"2018-12-22"
"6005";"2017-11-29";"2018-12-23"
"6082";"2018-01-16";"2018-12-20"
"6206";"2018-04-19";"2018-10-31"
"5748";"2018-02-02";"2018-10-31"
"6254";"2018-06-14";"2018-12-20"
"6151";"2018-03-02";"2018-10-31"
"6152";"2018-03-02";"2018-10-31"
"6153";"2018-03-02";"2018-10-31"
"6182";"2018-03-26";"2018-10-31"
"6154";"2018-03-02";"2018-10-31"
"3438";"2018-03-09";"2018-10-29"
"5932";"2017-10-27";"2018-10-28"
"6179";"2018-03-22";"2018-10-28"
"6180";"2018-03-23";"2018-10-24"
"6096";"2018-01-25";"2018-10-17"
"5938";"2017-11-06";"2018-10-14"
"6267";"2018-06-27";"2018-10-11"
"5962";"2017-11-15";"2018-10-08"
"6229";"2018-05-25";"2018-10-07"
"5892";"2017-09-26";"2018-09-30"
"6207";"2018-04-23";"2018-12-14"
"6174";"2018-03-22";"2018-09-30"
"6176";"2018-03-22";"2018-09-30"
"6177";"2018-03-22";"2018-09-30"
"6170";"2018-03-21";"2018-09-23"
"5876";"2017-09-19";"2018-09-09"
"6175";"2018-03-22";"2018-09-09"
"1220";"2018-04-11";"2018-09-09"
"6041";"2018-04-01";"2018-09-15"
"6231";"2018-05-25";"2018-09-05"
"6194";"2018-05-31";"2018-09-02"
"6195";"2018-05-31";"2018-09-02"
"6262";"2018-06-22";"2018-09-02"
"6263";"2018-06-22";"2018-09-02"
"6264";"2018-06-22";"2018-09-02"
"6265";"2018-06-22";"2018-09-02"
"5954";"2018-02-02";"2018-08-31"
"6155";"2018-03-05";"2018-08-25"
"6127";"2018-03-20";"2018-10-14"
"6243";"2018-06-01";"2018-08-13"
"5837";"2017-09-06";"2018-08-13"
"5930";"2017-10-31";"2018-08-12"
"5838";"2017-09-07";"2018-08-12"
"6191";"2018-04-04";"2018-08-11"
"5835";"2018-04-26";"2018-08-11"
"6099";"2018-01-26";"2018-08-31"
"5836";"2017-09-06";"2018-08-12"
"5970";"2018-02-02";"2018-07-30"
"5941";"2018-05-24";"2018-07-29"
"6023";"2017-12-18";"2018-07-23"
"5969";"2018-02-02";"2018-07-18"
"6143";"2018-02-28";"2018-07-16"
"5774";"2017-08-17";"2018-07-16"
"5686";"2017-12-05";"2018-07-15"
"6085";"2018-01-23";"2018-07-14"
"5773";"2017-08-17";"2018-07-14"
"5768";"2017-08-22";"2018-07-08"
"5931";"2017-12-21";"2018-07-07"
"6235";"2018-05-28";"2018-07-14"
"6236";"2018-06-18";"2018-07-14"
"6238";"2018-05-28";"2018-07-14"
"5337";"2018-05-29";"2019-07-08"
"5720";"2018-06-13";"2019-06-05"
"5765";"2017-08-10";"2018-07-12"
"5764";"2017-08-10";"2018-07-15"
"5767";"2017-10-27";"2018-07-11"
"6232";"2018-06-18";"2018-08-11"
"5769";"2017-10-27";"2018-07-11"
"6239";"2018-06-18";"2018-08-11"
"6240";"2018-05-28";"2018-08-11"
"6052";"2017-12-14";"2018-06-28"
"6053";"2017-12-14";"2018-06-28"
"6028";"2017-12-07";"2018-06-27"
"6029";"2017-12-07";"2018-06-27"
"6051";"2017-12-14";"2018-06-27"
"6245";"2018-06-07";"2018-09-03"
"5757";"2017-08-08";"2018-06-25"
"6246";"2018-06-07";"2018-07-30"
"5928";"2018-02-04";"2018-07-24"
"6033";"2017-12-08";"2018-06-24"
"6247";"2018-06-25";"2018-12-30"
"6178";"2018-03-22";"2018-06-24"
"6199";"2018-04-12";"2018-06-24"
"6039";"2017-12-15";"2018-06-24"
"6042";"2018-04-01";"2018-09-15"
"6251";"2018-06-14";"2018-06-29"
"6156";"2018-03-05";"2018-06-21"
"6253";"2018-06-14";"2018-06-29"
"6032";"2017-12-07";"2018-06-19"
"6241";"2018-05-30";"2018-09-03"
"6012";"2017-12-04";"2018-06-17"
"6056";"2017-12-14";"2018-06-17"
"6057";"2017-12-14";"2018-06-17"
"6054";"2017-12-14";"2018-06-17"
"6055";"2018-01-30";"2018-06-17"
"6059";"2017-12-20";"2018-06-17"
"6030";"2018-04-01";"2018-09-08"
"5986";"2018-04-01";"2018-09-15"
"5916";"2018-03-20";"2018-09-23"
"6027";"2018-04-01";"2018-09-22"
"6046";"2018-04-01";"2018-09-08"
"6040";"2017-12-11";"2018-06-10"
"2164";"2018-06-22";"2019-03-01"
"5983";"2017-11-17";"2018-06-09"
"6024";"2018-04-01";"2018-09-29"
"4449";"2018-04-01";"2018-09-22"
"5734";"2018-05-03";"2018-06-07"
"5887";"2018-02-02";"2018-08-05"
"5966";"2017-11-28";"2018-06-02"
"6049";"2018-04-01";"2018-09-15"
"6205";"2018-06-27";"2018-11-02"
"6162";"2018-05-11";"2018-06-30"
"2842";"2018-05-28";"2018-06-07"
"6130";"2018-05-14";"2018-05-31"
"6200";"2018-04-17";"2018-05-31"
"6217";"2018-05-14";"2018-05-31"
"5688";"2017-06-26";"2018-05-31"
"6202";"2018-04-17";"2018-05-31"
"5689";"2017-06-26";"2018-05-31"
"6203";"2018-04-17";"2018-05-31"
"5690";"2017-06-26";"2018-05-31"
"6204";"2018-04-17";"2018-05-31"
"6197";"2018-04-10";"2018-09-16"
"6169";"2018-03-21";"2018-05-31"
"6149";"2018-03-20";"2018-06-11"
"5926";"2018-04-01";"2018-09-15"
"6061";"2018-04-01";"2018-09-22"
"6220";"2018-05-16";"2018-05-21"
"5620";"2017-05-25";"2018-05-20"
"6141";"2018-04-11";"2018-05-20"
"6218";"2018-05-16";"2018-05-20"
"5927";"2018-04-01";"2018-09-29"
"5929";"2018-04-01";"2018-09-29"
"5925";"2018-04-01";"2018-09-29"
"6189";"2018-04-27";"2018-05-16"
"5783";"2018-02-08";"2018-05-15"
"5785";"2018-02-08";"2018-05-15"
"5817";"2018-02-08";"2018-05-15"
"5782";"2018-05-10";"2018-05-14"
"5918";"2017-10-12";"2018-05-14"
"5663";"2017-06-15";"2018-05-14"
"5664";"2017-11-16";"2018-05-14"
"6188";"2018-04-27";"2018-05-14"
"5662";"2017-07-19";"2018-05-27"
"5776";"2018-04-25";"2018-05-12"
"6196";"2018-04-10";"2018-05-12"
"5770";"2018-02-07";"2018-05-12"
"6081";"2018-01-16";"2018-05-12"
"5781";"2018-02-08";"2018-05-11"
"6190";"2018-04-30";"2018-05-11"
"5780";"2018-02-08";"2018-05-09"
"5805";"2018-04-30";"2018-05-09"
"6212";"2018-04-27";"2018-05-08"
"5940";"2018-02-02";"2018-05-08"
"6111";"2018-04-16";"2018-05-07"
"5779";"2018-02-08";"2018-05-07"
"6112";"2018-04-27";"2018-05-07"
"5784";"2018-02-03";"2018-05-07"
"5786";"2017-08-14";"2018-05-07"
"5778";"2018-04-16";"2018-05-06"
"6192";"2018-04-09";"2018-05-06"
"6193";"2018-04-22";"2018-05-06"
"6110";"2018-04-24";"2018-05-14"
"5826";"2018-01-24";"2018-05-14"
"6123";"2018-04-10";"2018-05-10"
"6014";"2017-11-30";"2018-12-23"
"5984";"2017-11-20";"2018-12-16"
"5985";"2017-11-20";"2018-12-16"
"6004";"2017-11-29";"2018-12-23"
"6075";"2018-01-16";"2018-11-01"
"6006";"2017-11-29";"2018-12-23"
"5920";"2017-10-18";"2018-12-22"
"6008";"2017-12-12";"2018-12-23"
"5922";"2017-10-18";"2018-12-20"
"6010";"2018-01-06";"2018-12-23"
"5923";"2017-11-16";"2018-12-20"
"6011";"2018-01-06";"2018-12-23"
"6013";"2018-01-06";"2018-12-23"
"6107";"2018-01-30";"2018-04-30"
"5972";"2017-11-14";"2018-04-29"
"5955";"2018-03-22";"2018-04-30"
"6109";"2018-01-30";"2018-04-22"
"6171";"2018-03-21";"2018-04-22"
"6150";"2018-03-01";"2018-04-23"
"6126";"2018-02-27";"2018-04-22"
"6181";"2018-04-10";"2018-06-29"
"5820";"2018-02-02";"2018-11-02"
"6173";"2018-03-22";"2018-04-20"
"5990";"2017-11-22";"2018-12-22"
"5992";"2017-11-23";"2018-12-22"
"5995";"2017-11-23";"2018-12-22"
"5821";"2018-02-02";"2018-10-29"
"6161";"2018-05-11";"2018-06-29"
"5590";"2018-01-03";"2018-04-09"
"5971";"2018-03-22";"2018-04-15"
"6172";"2018-03-22";"2018-04-20"
"6164";"2018-03-13";"2018-04-05"
"6066";"2018-01-02";"2018-04-03"
"5791";"2017-08-16";"2018-04-03"
"5908";"2017-10-05";"2018-04-02"
"6114";"2018-02-05";"2018-04-02"
"6144";"2018-02-27";"2018-04-03"
"6026";"2017-12-06";"2018-04-04"
"6128";"2018-02-15";"2018-04-02"
"6129";"2018-03-19";"2018-04-03"
"5906";"2018-03-19";"2018-04-02"
"6159";"2018-03-07";"2018-04-02"
"6094";"2018-01-25";"2018-04-03"
"6145";"2018-02-27";"2018-04-03"
"6146";"2018-02-27";"2018-04-03"
"5939";"2017-10-31";"2018-04-01"
"5790";"2017-08-16";"2018-04-01"
"5891";"2018-01-12";"2018-03-31"
"5980";"2017-11-16";"2018-12-20"
"6132";"2018-02-19";"2018-03-31"
"5981";"2018-06-12";"2018-12-21"
"6048";"2017-12-13";"2018-03-31"
"6133";"2018-02-19";"2018-03-31"
"6134";"2018-02-19";"2018-03-31"
"6017";"2018-01-17";"2018-12-20"
"6018";"2018-01-17";"2018-12-20"
"6019";"2018-01-17";"2018-12-20"
"6020";"2018-01-17";"2018-12-20"
"6021";"2017-12-05";"2018-12-20"
"5881";"2017-09-22";"2018-03-31"
"6080";"2018-01-16";"2018-03-31"
"5977";"2017-11-16";"2018-12-20"
"5978";"2017-11-16";"2018-12-20"
"5979";"2017-11-16";"2018-12-20"
"6063";"2017-12-29";"2018-03-31"
"6131";"2018-02-19";"2018-03-31"
"5895";"2018-04-18";"2018-12-21"
"5896";"2018-04-18";"2018-12-21"
"5897";"2018-04-18";"2018-12-21"
"5898";"2018-04-18";"2018-12-21"
"5899";"2018-04-18";"2018-12-21"
"5900";"2018-04-18";"2018-12-21"
"5901";"2018-04-18";"2018-12-21"
"5902";"2018-04-18";"2018-12-21"
"5903";"2018-04-18";"2018-12-21"
"5789";"2017-08-16";"2018-03-30"
"5904";"2018-04-18";"2018-12-21"
"5905";"2018-04-18";"2018-12-21"
"5997";"2017-11-27";"2018-12-20"
"6047";"2018-04-25";"2018-12-19"
"5998";"2017-11-27";"2018-12-20"
"6158";"2018-03-07";"2018-12-20"
"5948";"2018-03-29";"2018-12-20"
"6067";"2018-01-04";"2018-12-17"
"5949";"2017-11-07";"2018-12-20"
"6001";"2017-11-27";"2018-12-20"
"6115";"2018-02-05";"2019-12-22"
"6116";"2018-02-05";"2019-12-22"
"6117";"2018-02-05";"2019-12-22"
"6118";"2018-02-07";"2019-12-22"
"5935";"2018-03-29";"2018-04-15"
"6022";"2017-12-05";"2018-12-20"
"6058";"2017-12-18";"2018-12-20"
"6106";"2018-01-30";"2018-04-30"
"5762";"2017-08-08";"2018-12-30"
"6000";"2018-05-24";"2018-12-23"
"5766";"2017-08-10";"2018-12-30"
"5760";"2017-08-06";"2018-03-26"
"5788";"2017-08-16";"2018-03-26"
"5737";"2017-07-28";"2018-03-26"
"6142";"2018-06-12";"2018-10-21"
"5598";"2017-07-28";"2018-03-25"
"5736";"2017-11-08";"2018-03-25"
"6168";"2018-03-22";"2018-04-08"
"5950";"2018-02-20";"2018-03-26"
"5787";"2017-08-16";"2018-03-24"
"6167";"2018-03-22";"2018-04-08"
"5947";"2018-02-20";"2018-03-25"
"5956";"2018-02-20";"2018-03-26"
"6074";"2018-02-19";"2018-03-25"
"5743";"2018-01-15";"2018-03-19"
"5744";"2017-10-01";"2018-03-19"
"6070";"2018-01-16";"2018-03-18"
"5656";"2017-06-14";"2018-03-18"
"5822";"2018-02-02";"2018-12-08"
"5649";"2017-11-01";"2018-03-17"
"5648";"2017-06-09";"2018-03-16"
"5999";"2017-11-26";"2018-03-15"
"5601";"2018-05-22";"2019-10-24"
"5910";"2017-10-06";"2018-12-14"
"6086";"2018-01-22";"2018-03-12"
"6148";"2018-02-27";"2018-03-23"
"6050";"2017-12-15";"2018-03-07"
"5792";"2017-08-17";"2018-03-03"
"6071";"2018-01-06";"2018-02-28"
"6072";"2018-01-06";"2018-02-28"
"6097";"2018-02-26";"2018-03-30"
"6098";"2018-02-26";"2018-03-30"
"6095";"2018-01-26";"2018-02-26"
"6065";"2018-01-02";"2018-02-25"
"5482";"2017-02-03";"2018-02-25"
"5542";"2017-09-24";"2018-02-24"
"5761";"2017-08-07";"2018-02-21"
"5942";"2017-11-08";"2018-02-20"
"6088";"2018-01-22";"2018-02-19"
"6100";"2018-03-22";"2018-05-31"
"5510";"2018-01-13";"2018-02-23"
"6025";"2017-12-06";"2018-04-30"
"6076";"2018-01-11";"2018-02-15"
"6078";"2018-01-13";"2018-02-14"
"5911";"2017-10-07";"2018-02-13"
"6089";"2018-01-23";"2018-02-13"
"6060";"2017-12-21";"2018-02-18"
"5851";"2017-12-12";"2018-04-03"
"6037";"2017-12-08";"2018-02-03"
"5878";"2017-10-03";"2018-01-22"
"5747";"2017-07-31";"2018-01-22"
"5741";"2017-10-10";"2018-01-21"
"5655";"2017-06-14";"2018-01-21"
"5599";"2017-05-16";"2018-01-21"
"5874";"2017-10-03";"2018-01-22"
"5873";"2017-09-19";"2018-01-22"
"5823";"2017-09-01";"2018-01-19"
"5871";"2017-09-13";"2018-01-22"
"5742";"2017-10-06";"2018-01-21"
"5968";"2017-11-14";"2018-01-18"
"5872";"2017-10-02";"2018-01-21"
"5740";"2017-10-24";"2018-01-15"
"5654";"2017-06-14";"2018-01-14"
"3300";"2018-06-27";"2019-01-20"
"5933";"2017-10-27";"2018-03-23"
"5653";"2018-05-18";"2019-01-13"
"5834";"2017-09-01";"2018-01-07"
"5806";"2017-11-30";"2018-01-06"
"5967";"2017-11-13";"2018-01-15"
"6038";"2017-12-08";"2018-01-06"
"5893";"2017-09-27";"2018-01-02"
"5879";"2017-09-18";"2018-01-02"
"5882";"2017-09-22";"2018-01-02"
"5883";"2017-09-22";"2018-01-02"
"5814";"2017-10-10";"2018-01-03"
"5884";"2017-09-22";"2018-01-02"
"5885";"2017-09-22";"2018-01-02"
"5973";"2017-11-29";"2018-01-04"
"5840";"2017-09-07";"2018-01-02"
"5775";"2017-08-11";"2018-01-02"
"5909";"2017-10-06";"2018-01-02"
"5847";"2017-09-07";"2018-01-01"
"5848";"2017-09-07";"2018-01-01"
"5849";"2017-09-07";"2018-01-01"
"5850";"2017-09-07";"2018-01-01"
"6035";"2017-12-08";"2018-01-03"
"6036";"2017-12-08";"2018-01-03"
"5919";"2017-12-05";"2018-01-01"
"5975";"2017-11-15";"2018-01-04"
"5771";"2017-08-10";"2018-01-01"
"5841";"2017-09-07";"2018-01-04"
"5888";"2017-09-25";"2018-01-01"
"5842";"2017-09-07";"2018-01-04"
"5889";"2017-09-25";"2018-01-01"
"5361";"2017-10-04";"2017-12-31"
"5362";"2017-01-24";"2017-12-31"
"5363";"2017-01-24";"2017-12-31"
"5844";"2017-09-07";"2017-12-30"
"5845";"2017-09-07";"2017-12-30"
"5846";"2017-09-07";"2017-12-30"
"5687";"2017-11-20";"2017-12-29"
"5989";"2017-11-22";"2017-12-28"
"5816";"2017-08-29";"2017-12-28"
"5813";"2017-08-28";"2017-12-28"
"5852";"2017-09-08";"2017-12-28"
"5818";"2017-08-30";"2017-12-28"
"5843";"2017-11-02";"2017-12-27"
"5839";"2017-09-07";"2017-12-28"
"5996";"2017-11-24";"2017-12-24"
"5807";"2017-08-25";"2018-04-30"
"5808";"2017-09-19";"2018-04-30"
"5809";"2017-08-25";"2018-04-30"
"5810";"2017-08-29";"2018-04-30"
"5811";"2017-08-25";"2018-04-30"
"1474";"2017-08-09";"2018-03-31"
"5812";"2017-08-25";"2018-03-29"
"6034";"2017-12-08";"2017-12-29"
"5815";"2018-01-16";"2018-04-30"
"5248";"2017-09-27";"2018-12-23"
"5470";"2017-01-30";"2017-12-23"
"6015";"2017-11-30";"2017-12-22"
"5333";"2017-10-12";"2018-12-22"
"5441";"2017-12-29";"2018-12-20"
"5406";"2016-12-19";"2017-12-22"
"5988";"2017-11-22";"2018-12-20"
"5339";"2018-01-18";"2018-12-22"
"5340";"2018-01-18";"2018-12-22"
"5944";"2017-11-02";"2017-12-21"
"5824";"2017-08-31";"2017-12-21"
"6016";"2017-12-01";"2018-01-31"
"5934";"2018-03-01";"2018-04-15"
"5384";"2017-01-18";"2017-12-20"
"5385";"2017-07-07";"2017-12-20"
"5222";"2016-09-28";"2017-12-20"
"5912";"2017-12-05";"2018-12-20"
"5426";"2017-01-11";"2017-12-20"
"5913";"2017-10-10";"2018-10-23"
"5355";"2016-11-23";"2017-12-20"
"5427";"2017-01-11";"2017-12-20"
"5914";"2017-12-05";"2018-12-20"
"5356";"2016-11-23";"2017-12-20"
"5444";"2017-07-07";"2017-12-20"
"5445";"2017-07-07";"2017-12-20"
"5495";"2017-02-07";"2017-12-20"
"5798";"2017-08-23";"2017-12-20"
"5428";"2017-01-12";"2017-12-20"
"5446";"2017-07-07";"2017-12-20"
"5642";"2017-12-12";"2018-12-20"
"5376";"2016-12-05";"2017-12-20"
"5430";"2017-01-12";"2017-12-20"
"5447";"2018-05-18";"2018-12-20"
"5431";"2017-01-12";"2017-12-20"
"5514";"2018-03-29";"2018-12-20"
"5303";"2017-01-09";"2017-12-20"
"5515";"2018-03-29";"2018-12-20"
"5752";"2017-08-02";"2017-12-20"
"5271";"2017-10-03";"2018-12-22"
"5304";"2017-12-11";"2018-12-20"
"5516";"2018-03-29";"2018-12-20"
"5754";"2017-11-14";"2018-12-20"
"5755";"2017-11-14";"2018-12-20"
"5964";"2017-11-13";"2017-12-20"
"5305";"2018-01-02";"2018-12-20"
"5383";"2017-07-07";"2017-12-20"
"5890";"2018-06-21";"2018-12-20"
"5943";"2017-11-02";"2017-12-20"
"5993";"2017-11-23";"2017-12-18"
"5594";"2017-05-03";"2017-12-17"
"5595";"2017-05-03";"2017-12-17"
"5596";"2017-05-04";"2017-12-17"
"5597";"2017-05-04";"2017-12-17"
"5803";"2017-08-24";"2017-12-17"
"5804";"2017-11-30";"2017-12-17"
"5600";"2018-05-15";"2018-12-15"
"5306";"2017-09-18";"2017-12-15"
"5652";"2017-06-14";"2017-12-10"
"3787";"2018-05-18";"2018-12-02"
"5799";"2017-08-29";"2017-12-10"
"5800";"2017-09-15";"2017-12-10"
"5801";"2017-08-29";"2017-12-10"
"5739";"2017-07-30";"2017-12-10"
"5746";"2017-08-05";"2017-12-09"
"5586";"2017-08-10";"2018-04-03"
"5936";"2017-10-30";"2017-12-09"
"5587";"2017-04-28";"2017-12-09"
"5745";"2017-11-28";"2017-12-10"
"5669";"2018-06-25";"2018-12-30"
"5678";"2018-06-07";"2018-12-30"
"5679";"2018-06-25";"2018-12-30"
"5870";"2017-11-10";"2017-11-30"
"5886";"2017-09-22";"2017-11-30"
"5802";"2017-08-24";"2017-11-30"
"5285";"2017-09-05";"2017-11-29"
"5946";"2018-02-06";"2018-12-26"
"5436";"2017-01-13";"2017-11-22"
"5408";"2018-02-02";"2018-11-21"
"5528";"2017-09-06";"2018-03-04"
"5567";"2017-03-31";"2017-11-19"
"5605";"2017-06-20";"2017-11-12"
"5624";"2017-05-26";"2017-11-12"
"5622";"2017-05-26";"2017-11-12"
"5665";"2017-09-05";"2018-12-22"
"5724";"2017-07-17";"2017-11-08"
"5223";"2018-02-02";"2018-11-05"
"5666";"2017-09-05";"2017-11-05"
"5795";"2017-11-14";"2018-12-20"
"5750";"2017-11-14";"2018-12-20"
"5751";"2017-11-14";"2018-12-20"
"5319";"2017-02-02";"2017-12-19"
"5486";"2017-02-03";"2017-10-30"
"5487";"2017-02-03";"2017-10-30"
"5488";"2017-02-03";"2017-10-30"
"5489";"2017-02-03";"2017-10-30"
"5533";"2017-03-08";"2017-10-30"
"5535";"2017-03-09";"2017-10-30"
"5485";"2017-02-03";"2017-10-30"
"5518";"2017-04-26";"2017-10-30"
"5458";"2017-06-09";"2017-10-31"
"5451";"2017-07-24";"2017-10-29"
"5569";"2017-09-04";"2017-10-22"
"5875";"2017-10-31";"2018-12-03"
"5877";"2017-09-14";"2017-10-31"
"5241";"2017-04-01";"2017-10-16"
"5242";"2017-04-01";"2017-10-15"
"5733";"2017-08-30";"2017-10-15"
"5777";"2017-08-14";"2018-04-07"
"5667";"2018-05-11";"2018-10-31"
"5722";"2017-07-13";"2017-10-09"
"5707";"2017-07-12";"2017-11-02"
"5830";"2017-10-05";"2018-04-07"
"5696";"2017-07-14";"2017-11-01"
"5717";"2017-08-22";"2018-01-04"
"5759";"2018-02-02";"2018-10-05"
"5772";"2017-08-22";"2018-01-05"
